day_id,open,high,low,close,volume
D1190900,0.34227,0.34227,0.34123,0.34143,1464.2727
D1190915,0.3421,0.34225,0.34209,0.34212,897.9141
D1190930,0.34206,0.34251,0.34196,0.34197,677.7355
D1190945,0.34229,0.34262,0.34229,0.34238,84.911
D1191000,0.34238,0.34241,0.34203,0.34214,2402.787
D1191015,0.3418,0.34217,0.3418,0.34184,312.9393
D1191030,0.34201,0.34201,0.34155,0.34164,269.1752
D1191045,0.34138,0.34138,0.33962,0.34009,3148.6805
D1191100,0.34027,0.34064,0.3396,0.34013,1430.0277
D1191115,0.34022,0.34022,0.34022,0.34022,3.42
D1191130,0.34004,0.34095,0.34002,0.34087,1240.5524
D1191145,0.34079,0.3409,0.34044,0.34057,1025.0001
D1191200,0.34041,0.34148,0.34027,0.34148,3543.5992
D1191215,0.34114,0.34114,0.34041,0.34041,1044.84
D1191230,0.34105,0.34201,0.34105,0.3417,519.5311
D1191245,0.34162,0.34165,0.34119,0.34142,557.2318
D1191300,0.34102,0.34167,0.34102,0.34167,426.3197
D1191315,0.34164,0.342,0.34161,0.34171,3799.956
D1191330,0.33987,0.34227,0.33969,0.34117,3418.3029
D1191345,0.34103,0.34173,0.34078,0.34104,3103.3614
D1191400,0.34105,0.34149,0.34089,0.34125,972.4981
D1191415,0.34044,0.3407,0.34044,0.3407,42.0034
D1191430,0.3408,0.34184,0.34075,0.34184,1852.3379
D1191445,0.34208,0.34303,0.34208,0.34303,573.7899
D1191500,0.3432,0.34387,0.34223,0.34223,4601.4674
D1191515,0.3421,0.34271,0.3421,0.34255,738.7464
D1191530,0.34218,0.34237,0.34083,0.34083,901.968
D1191545,0.34104,0.34187,0.34104,0.34187,1358.1373
D1191600,0.34168,0.34182,0.34092,0.34182,648.4763
D1191615,0.3419,0.34453,0.3419,0.34453,910.8028
D1191630,0.34434,0.34616,0.34432,0.34545,3239.8868
D1191645,0.34567,0.34567,0.34496,0.34496,139.0653
D1191700,0.34408,0.34617,0.34367,0.34506,13364.2006
D1191715,0.34501,0.34585,0.34501,0.34555,1080.5706
D1191730,0.34561,0.34658,0.34544,0.34649,3044.0324
D1191745,0.34645,0.34708,0.34627,0.34638,1841.8747
D1191800,0.3461,0.34813,0.3461,0.3468,3005.5263
D1191815,0.34694,0.34867,0.34694,0.34867,225.3057
D1191830,0.34894,0.34965,0.34837,0.34858,1243.3139
D1191845,0.34793,0.34983,0.34793,0.34983,677.9374
D1191900,0.3499,0.35267,0.3499,0.35267,8898.0511
D1191915,0.35258,0.35372,0.35074,0.35117,17493.8973
D1191930,0.35098,0.35476,0.34987,0.3527,20248.3659
D1191945,0.3522,0.35336,0.35107,0.35336,874.4199
D1192000,0.35279,0.35435,0.35279,0.35372,489.0586
D1192015,0.35367,0.35543,0.35367,0.35524,2648.6047
D1192030,0.35445,0.35626,0.35445,0.35593,9933.6906
D1192045,0.35634,0.35646,0.35515,0.35524,1111.0358
D1192100,0.35599,0.3562,0.35554,0.35607,3648.319
D1192115,0.35601,0.3564,0.35471,0.35562,7087.1121
D1192130,0.35484,0.35484,0.35376,0.35432,2140.7899
D1192145,0.35403,0.35417,0.353,0.353,971.895
D1192200,0.35305,0.35579,0.35305,0.35508,1687.864
D1192215,0.35478,0.35664,0.35478,0.35589,2254.2216
D1192230,0.35566,0.35903,0.35566,0.35842,1268.8019
D1192245,0.35912,0.35918,0.35827,0.35883,6089.055
D1192300,0.35884,0.36001,0.35884,0.3592,17246.21
D1192315,0.35919,0.36091,0.35919,0.36026,4407.4318
D1192330,0.36085,0.36262,0.36067,0.36067,2058.8755
D1192345,0.3604,0.36207,0.36032,0.36158,10457.0465
D1200000,0.36218,0.3635,0.36076,0.36156,9840.9669
D1200015,0.36122,0.36202,0.36047,0.36121,1553.7713
D1200030,0.36119,0.3631,0.36054,0.36286,1128.555
D1200045,0.36314,0.36346,0.36229,0.36235,2342.4361
D1200100,0.3628,0.3628,0.3612,0.36224,1017.9602
D1200115,0.363,0.36419,0.36267,0.36267,1309.3643
D1200130,0.36274,0.36328,0.3624,0.36309,7646.0766
D1200145,0.36257,0.36482,0.36247,0.36425,6182.7667
D1200200,0.36486,0.36596,0.36486,0.36496,2659.429
D1200215,0.36418,0.36504,0.36418,0.36486,154.1491
D1200230,0.36465,0.36566,0.36446,0.36558,1995.8949
D1200245,0.36511,0.36518,0.36484,0.36484,10.4928
D1200300,0.36493,0.36516,0.36461,0.3647,366.6878
D1200315,0.36462,0.36512,0.36432,0.36512,11428.3446
D1200330,0.36508,0.36532,0.36449,0.3651,3522.0413
D1200345,0.3649,0.36723,0.3649,0.36712,1135.2118
D1200400,0.36747,0.36863,0.36732,0.36823,2560.7319
D1200415,0.36755,0.36755,0.36626,0.3666,2058.1781
D1200430,0.36612,0.36612,0.36473,0.36492,501.0889
D1200445,0.36526,0.36526,0.36448,0.36451,1074.4834
D1200500,0.36439,0.36558,0.3641,0.3641,7178.5515
D1200515,0.36395,0.36532,0.3616,0.3616,3266.9065
D1200530,0.36252,0.36432,0.35968,0.36087,16775.5897
D1200545,0.36136,0.36225,0.35873,0.35955,3321.513
D1200600,0.36014,0.362,0.36014,0.36102,779.6396
D1200615,0.36048,0.3624,0.36048,0.3624,465.4332
D1200630,0.36075,0.36075,0.3576,0.3576,6394.8814
D1200645,0.35741,0.35928,0.35266,0.35348,5423.9646
D1200700,0.35382,0.35786,0.35274,0.3568,3693.6491
D1200715,0.35723,0.35723,0.35428,0.3548,2494.8679
D1200730,0.35497,0.35547,0.35231,0.35256,1529.469
D1200745,0.35287,0.35348,0.35196,0.35234,1752.0482
D1200800,0.35362,0.35443,0.35304,0.35383,5682.8286
D1200815,0.35396,0.35396,0.34925,0.34929,6128.4322
D1200830,0.34999,0.3522,0.3489,0.3522,2194.429
D1200845,0.35254,0.35342,0.35217,0.35342,1258.0812
D1200900,0.35265,0.35435,0.35265,0.35417,427.6599
D1200915,0.35442,0.3558,0.35431,0.35511,6552.1193
D1200930,0.35504,0.35607,0.35504,0.35568,629.1643
D1200945,0.35556,0.35583,0.35556,0.35578,199.331
D1201000,0.35604,0.35646,0.35545,0.35603,592.6432
D1201015,0.35561,0.35577,0.3554,0.35577,3173.381
D1201030,0.35589,0.35781,0.35549,0.35746,5167.5118
D1201045,0.35725,0.35727,0.35599,0.3564,1529.4831
D1201100,0.35616,0.35711,0.35496,0.3555,6206.6481
D1201115,0.35554,0.35679,0.35554,0.35596,167.8268
D1201130,0.35462,0.35462,0.35462,0.35462,3.2509
D1201145,0.35614,0.35614,0.35451,0.35476,464.8872
D1201200,0.3548,0.3548,0.35342,0.35362,310.6476
D1201215,0.35436,0.35556,0.35436,0.35536,2026.9083
D1201230,0.35547,0.35582,0.35329,0.35329,2373.8898
D1201245,0.353,0.35344,0.35082,0.35105,1386.2491
D1201300,0.35097,0.35342,0.35033,0.35263,2431.4631
D1201315,0.35246,0.35269,0.35145,0.35264,907.4185
D1201330,0.35268,0.35441,0.35264,0.35441,998.5212
D1201345,0.35503,0.35503,0.35425,0.35456,349.8731
D1201400,0.35339,0.3558,0.35303,0.3558,2721.5702
D1201415,0.356,0.35697,0.35575,0.35657,1412.0591
D1201430,0.35624,0.35759,0.35583,0.35755,4581.8738
D1201445,0.35752,0.35921,0.35743,0.35921,423.134
D1201500,0.35875,0.36121,0.35875,0.36085,4893.7077
D1201515,0.36121,0.3622,0.3597,0.36181,1258.1824
D1201530,0.36153,0.363,0.36054,0.36188,4738.0258
D1201545,0.36238,0.36435,0.36184,0.36396,5241.5125
D1201600,0.36351,0.366,0.36171,0.3633,6422.8125
D1201615,0.36291,0.36418,0.36114,0.36384,4133.292
D1201630,0.36337,0.366,0.36337,0.36488,2602.5392
D1201645,0.36551,0.36868,0.36535,0.36868,10323.4326
D1201700,0.36827,0.36827,0.36592,0.36592,6901.8623
D1201715,0.36584,0.36646,0.36503,0.36629,2099.4985
D1201730,0.3658,0.3658,0.365,0.36551,407.1995
D1201745,0.36651,0.36707,0.36603,0.36603,3120.6466
D1201800,0.36581,0.36584,0.36465,0.36503,4729.9011
D1201815,0.36447,0.36617,0.36412,0.36483,17607.1699
D1201830,0.3646,0.36508,0.36411,0.36415,2590.9544
D1201845,0.3641,0.36418,0.36318,0.36377,4183.0488
D1201900,0.36359,0.36408,0.36345,0.36357,1079.1369
D1201915,0.36364,0.36375,0.36337,0.36363,1860.5472
D1201930,0.36388,0.364,0.36206,0.36206,2503.148
D1201945,0.36204,0.36319,0.3612,0.36296,3878.7514
D1202000,0.36323,0.36375,0.36269,0.36365,13286.2311
D1202015,0.36242,0.36287,0.36169,0.362,1542.5535
D1202030,0.36226,0.36226,0.36175,0.36175,227.833
D1202045,0.36163,0.36235,0.36134,0.3618,2286.187
D1202100,0.36229,0.36229,0.36035,0.36035,156.0147
D1202115,0.36066,0.36169,0.36066,0.36169,600.0094
D1202130,0.36213,0.3624,0.36213,0.3624,158.1442
D1202145,0.36233,0.36254,0.36169,0.36169,363.6792
D1202200,0.36166,0.36166,0.35805,0.35961,6536.8616
D1202215,0.35965,0.35969,0.35863,0.35913,2693.8001
D1202230,0.3588,0.3588,0.3588,0.3588,59.3692
D1202245,0.3588,0.35953,0.3588,0.35926,5489.7701
D1202300,0.3591,0.35923,0.35869,0.35882,564.8711
D1202315,0.35939,0.36121,0.35939,0.36121,406.5191
D1202330,0.36081,0.3614,0.35976,0.35978,1164.0591
D1202345,0.35993,0.36018,0.35962,0.35984,580.5473
D1210000,0.36003,0.36097,0.36003,0.36085,455.7867
D1210015,0.3614,0.36195,0.3613,0.36135,510.4908
D1210030,0.36159,0.36349,0.36159,0.36349,678.5829
D1210045,0.36372,0.3641,0.36306,0.36306,1821.1007
D1210100,0.36301,0.36555,0.36286,0.36555,5620.4876
D1210115,0.36561,0.36729,0.36497,0.36497,7716.9005
D1210130,0.36549,0.36605,0.36549,0.36605,764.1206
D1210145,0.36609,0.36609,0.36551,0.36551,238.5697
D1210200,0.36517,0.36644,0.36517,0.36644,38.3895
D1210215,0.36678,0.36679,0.365,0.365,3035.9537
D1210230,0.36507,0.36507,0.3648,0.3648,42.9538
D1210245,0.36434,0.36434,0.36268,0.36332,1051.5015
D1210300,0.36342,0.3637,0.3612,0.3612,3847.029
D1210315,0.36163,0.36163,0.36163,0.36163,41.0
D1210330,0.36203,0.36357,0.36203,0.36357,710.0445
D1210345,0.36322,0.36348,0.36299,0.36317,2561.6958
D1210400,0.36299,0.36299,0.36259,0.36262,1394.6878
D1210415,0.36276,0.36372,0.36267,0.36352,3508.5707
D1210430,0.36294,0.3641,0.36294,0.3641,583.5719
D1210445,0.36429,0.3666,0.36421,0.3666,3821.8142
D1210500,0.36647,0.3672,0.36647,0.3672,791.1301
D1210515,0.36713,0.36751,0.36655,0.36735,4585.0161
D1210530,0.36684,0.36759,0.3666,0.36694,10578.9226
D1210545,0.3668,0.3668,0.36607,0.36607,1208.5577
D1210600,0.366,0.36739,0.36599,0.36739,639.1881
D1210615,0.36687,0.36687,0.36546,0.36619,3100.8214
D1210630,0.36563,0.36882,0.36563,0.36882,734.2176
D1210645,0.36857,0.3687,0.36787,0.3679,2408.3678
D1210700,0.3677,0.36895,0.36769,0.36888,2298.0315
D1210715,0.36879,0.36887,0.36768,0.36768,1472.9141
D1210730,0.36753,0.36879,0.36745,0.36829,1559.4631
D1210745,0.3686,0.36923,0.36835,0.36855,1508.8275
D1210800,0.36887,0.36901,0.36806,0.36807,1258.3752
D1210815,0.36695,0.36751,0.3635,0.36751,3431.0185
D1210830,0.36795,0.3691,0.36627,0.36648,26532.9122
D1210845,0.36692,0.3672,0.36586,0.36657,3541.9782
D1210900,0.3664,0.36719,0.36573,0.36719,1707.9976
D1210915,0.36737,0.36854,0.36737,0.36851,9528.8623
D1210930,0.36812,0.36901,0.36812,0.36894,968.4772
D1210945,0.3691,0.37075,0.3691,0.37075,955.9834
D1211000,0.37012,0.37028,0.36965,0.37025,1687.7288
D1211015,0.3704,0.37101,0.36866,0.37101,9581.6574
D1211030,0.37057,0.37151,0.36991,0.37136,4106.6263
D1211045,0.37153,0.37164,0.369,0.36908,7091.0069
D1211100,0.36854,0.36854,0.36699,0.36845,476.66
D1211115,0.3666,0.36755,0.36546,0.36734,4272.2322
D1211130,0.36659,0.36659,0.36435,0.36515,10472.9523
D1211145,0.36509,0.36537,0.36509,0.36533,666.3618
D1211200,0.3653,0.36557,0.36329,0.36502,7488.4998
D1211215,0.36546,0.36612,0.36546,0.36564,34.4273
D1211230,0.36632,0.36636,0.36576,0.36591,723.2313
D1211245,0.36635,0.36635,0.36601,0.36601,232.7189
D1211300,0.3666,0.36727,0.3666,0.36714,1558.9163
D1211315,0.3669,0.36694,0.3641,0.36509,3108.6209
D1211330,0.36469,0.36794,0.36464,0.36794,923.5044
D1211345,0.36733,0.37085,0.36733,0.37085,681.3464
D1211400,0.37044,0.37047,0.36747,0.36769,1215.3709
D1211415,0.36733,0.36733,0.36594,0.36594,377.0101
D1211430,0.3657,0.36695,0.36558,0.36641,5082.0912
D1211445,0.36714,0.36714,0.36546,0.36587,97.6794
D1211500,0.36624,0.36646,0.36529,0.36646,2637.2095
D1211515,0.36729,0.36764,0.36689,0.36721,11584.0709
D1211530,0.36747,0.36795,0.36649,0.36649,3434.9623
D1211545,0.36635,0.36635,0.36327,0.36377,10290.6737
D1211600,0.36314,0.36314,0.35992,0.35992,10752.3295
D1211615,0.36008,0.36129,0.35821,0.35901,7689.1068
D1211630,0.35914,0.35914,0.35585,0.35626,2929.9446
D1211645,0.35658,0.35949,0.35658,0.35949,1944.9461
D1211700,0.35966,0.36014,0.35793,0.35816,35332.855
D1211715,0.35835,0.35964,0.35812,0.35964,3970.3504
D1211730,0.35951,0.36021,0.35951,0.35975,1844.5439
D1211745,0.35953,0.3597,0.35923,0.35934,560.8459
D1211800,0.35942,0.3609,0.35927,0.36071,906.6924
D1211815,0.36077,0.36213,0.36077,0.36202,1803.5766
D1211830,0.3623,0.3624,0.36193,0.3624,417.1618
D1211845,0.36206,0.36251,0.36171,0.36182,1898.8796
D1211900,0.36204,0.36218,0.36178,0.36214,576.9406
D1211915,0.36203,0.3629,0.36182,0.3629,473.7523
D1211930,0.36271,0.36271,0.36203,0.36209,1078.8799
D1211945,0.36209,0.36209,0.36209,0.36209,0.0
D1212000,0.3616,0.36204,0.36147,0.36204,142.3993
D1212015,0.36212,0.3626,0.36204,0.36204,131.2911
D1212030,0.36201,0.36201,0.36193,0.36193,55.266
D1212045,0.36122,0.36139,0.36068,0.36068,518.3122
D1212100,0.36074,0.36074,0.35787,0.3586,4994.7278
D1212115,0.35873,0.35886,0.35749,0.35862,1665.3716
D1212130,0.35857,0.35977,0.35822,0.35977,161.1568
D1212145,0.35988,0.36054,0.35931,0.35984,37.2743
D1212200,0.35932,0.3601,0.35874,0.35874,661.4677
D1212215,0.35987,0.35989,0.35924,0.35989,650.619
D1212230,0.35925,0.35925,0.35925,0.35925,7.9567
D1212245,0.35922,0.35922,0.35861,0.35861,58.2127
D1212300,0.35892,0.35892,0.35892,0.35892,163.1015
D1212315,0.35892,0.35892,0.35892,0.35892,0.0
D1212330,0.35953,0.35967,0.35922,0.35922,1608.5353
D1212345,0.35888,0.35888,0.35739,0.35739,795.1682
D1220000,0.35792,0.3614,0.35788,0.36092,2482.1438
D1220015,0.36065,0.3649,0.36059,0.36481,1550.4041
D1220030,0.36496,0.36762,0.36467,0.36703,1302.5319
D1220045,0.36781,0.37013,0.36694,0.36963,4702.4661
D1220100,0.36983,0.37084,0.36857,0.3689,3192.1968
D1220115,0.36936,0.36988,0.36928,0.36943,447.4044
D1220130,0.36911,0.36913,0.36798,0.36843,2895.7372
D1220145,0.36851,0.36859,0.3685,0.36859,202.0686
D1220200,0.3702,0.37051,0.36858,0.36858,194.595
D1220215,0.3684,0.36928,0.36574,0.36928,12131.5242
D1220230,0.36882,0.36988,0.36769,0.36769,1869.5377
D1220245,0.36751,0.36773,0.36732,0.36773,583.8528
D1220300,0.36769,0.36864,0.36769,0.368,1058.1189
D1220315,0.36796,0.36816,0.36673,0.36673,543.6051
D1220330,0.36682,0.36708,0.36682,0.3669,543.7473
D1220345,0.36728,0.36771,0.36639,0.36675,1175.1774
D1220400,0.36677,0.36746,0.36674,0.3674,4254.3026
D1220415,0.3674,0.3684,0.36713,0.3684,4152.7541
D1220430,0.36796,0.36831,0.36764,0.36831,1415.6024
D1220445,0.36734,0.36747,0.36682,0.36747,23142.2616
D1220500,0.36751,0.36808,0.3666,0.3666,14800.2931
D1220515,0.36612,0.36612,0.36419,0.36529,2000.9078
D1220530,0.36556,0.36575,0.36514,0.36566,399.0511
D1220545,0.3666,0.36699,0.36651,0.36651,1535.469
D1220600,0.36497,0.36647,0.36471,0.36644,1130.0954
D1220615,0.36613,0.36693,0.3659,0.36673,4915.9428
D1220630,0.367,0.37066,0.36677,0.37066,3318.9259
D1220645,0.37049,0.37062,0.36983,0.36983,2453.187
D1220700,0.36949,0.36953,0.3673,0.36743,6170.3098
D1220715,0.36767,0.36767,0.36528,0.36561,2012.1629
D1220730,0.36522,0.36687,0.36522,0.36572,1396.5736
D1220745,0.36599,0.36633,0.36473,0.36473,1708.3362
D1220800,0.36452,0.36471,0.36314,0.36445,5140.3771
D1220815,0.36458,0.36603,0.36264,0.364,4491.2823
D1220830,0.36403,0.3643,0.36163,0.36174,3807.7268
D1220845,0.36162,0.36162,0.35792,0.35887,26250.0577
D1220900,0.35826,0.35826,0.3481,0.34885,74625.2295
D1220915,0.34868,0.35195,0.34822,0.35152,19122.9936
D1220930,0.3513,0.3513,0.35,0.3509,4855.2921
D1220945,0.3508,0.35236,0.3508,0.35229,9800.2622
D1221000,0.3521,0.35241,0.35082,0.35082,13245.5771
D1221015,0.35084,0.35152,0.34998,0.34998,9756.9355
D1221030,0.34993,0.35132,0.34982,0.35132,2093.1255
D1221045,0.35057,0.35167,0.35018,0.35167,11130.9403
D1221100,0.35151,0.35167,0.35095,0.35167,991.4125
D1221115,0.35163,0.35163,0.35017,0.35154,4275.6869
D1221130,0.35158,0.35254,0.35158,0.35195,676.8288
D1221145,0.35221,0.35287,0.35216,0.35287,5598.7103
D1221200,0.353,0.35419,0.353,0.35419,20432.0397
D1221215,0.35416,0.35465,0.35283,0.35285,9428.3631
D1221230,0.3531,0.35405,0.3531,0.35367,11815.8828
D1221245,0.35416,0.35527,0.35416,0.35523,5564.3159
D1221300,0.3554,0.35636,0.35536,0.35539,1280.9484
D1221315,0.35561,0.35655,0.35327,0.35376,5823.2414
D1221330,0.35389,0.35389,0.35173,0.35205,3769.9667
D1221345,0.3516,0.354,0.35139,0.35334,19180.8117
D1221400,0.35357,0.35428,0.35266,0.35266,4593.5478
D1221415,0.35278,0.35324,0.35103,0.3516,2475.9326
D1221430,0.35159,0.3516,0.34751,0.34808,11684.8902
D1221445,0.34871,0.34871,0.345,0.34713,84739.9089
D1221500,0.34599,0.34663,0.33987,0.33994,51901.2338
D1221515,0.34,0.34028,0.33699,0.33897,20783.5884
D1221530,0.33837,0.33948,0.33672,0.33846,5956.5706
D1221545,0.33855,0.33881,0.33703,0.3374,701.8474
D1221600,0.33746,0.33888,0.33394,0.33875,18150.8232
D1221615,0.33859,0.3392,0.33798,0.33831,3598.4648
D1221630,0.33784,0.33987,0.33784,0.33958,15811.8014
D1221645,0.33939,0.34003,0.33929,0.34001,8572.1047
D1221700,0.33998,0.34023,0.33783,0.33831,20002.4823
D1221715,0.33902,0.33958,0.33902,0.33933,645.2088
D1221730,0.33954,0.33954,0.33893,0.33902,1155.1894
D1221745,0.33817,0.33847,0.33668,0.33707,3118.8795
D1221800,0.33676,0.33683,0.33559,0.33559,2331.0263
D1221815,0.3356,0.3368,0.335,0.3368,9337.7773
D1221830,0.33693,0.33693,0.33441,0.33441,3006.8307
D1221845,0.33429,0.33502,0.33339,0.33486,1630.5502
D1221900,0.33351,0.33479,0.33246,0.33388,5209.7591
D1221915,0.33388,0.33426,0.33234,0.33244,2530.1262
D1221930,0.33406,0.33664,0.33377,0.33616,1634.506
D1221945,0.33616,0.3372,0.33604,0.33604,242.0743
D1222000,0.33614,0.33614,0.33476,0.33476,142.6227
D1222015,0.33475,0.33569,0.33475,0.33529,547.7193
D1222030,0.33563,0.3363,0.33563,0.3358,245.5435
D1222045,0.3358,0.33704,0.3358,0.33704,1056.0652
D1222100,0.33679,0.33679,0.3356,0.33585,16859.4501
D1222115,0.33565,0.33565,0.33519,0.33557,1792.8617
D1222130,0.33614,0.33665,0.33614,0.33618,164.7661
D1222145,0.33674,0.33676,0.33634,0.3364,366.9109
D1222200,0.33675,0.33744,0.33675,0.33714,282.1032
D1222215,0.33707,0.33847,0.33707,0.33809,1030.606
D1222230,0.33825,0.33909,0.33806,0.33909,489.6379
D1222245,0.33898,0.33914,0.33883,0.33897,186.3995
D1222300,0.3396,0.34031,0.3396,0.3403,330.853
D1222315,0.33946,0.33946,0.33799,0.33861,2096.4927
D1222330,0.33858,0.33928,0.3385,0.33888,4221.4223
D1222345,0.33877,0.33895,0.33849,0.33866,2028.3628
D1230000,0.33879,0.34051,0.33876,0.33968,4529.7196
D1230015,0.33931,0.33932,0.33681,0.33681,5373.2869
D1230030,0.33807,0.33937,0.3378,0.33856,1540.0737
D1230045,0.33728,0.33818,0.33728,0.33818,78.4811
D1230100,0.338,0.338,0.33467,0.33467,3021.3025
D1230115,0.33563,0.3378,0.333,0.3378,896.5203
D1230130,0.33795,0.33838,0.3365,0.33793,691.0799
D1230145,0.33824,0.33906,0.33824,0.33906,56.7484
D1230200,0.33911,0.34141,0.33908,0.3409,3519.0386
D1230215,0.3416,0.34227,0.34067,0.34195,4444.8345
D1230230,0.34169,0.34255,0.34146,0.34171,981.3952
D1230245,0.34227,0.34227,0.34017,0.34138,1862.1145
D1230300,0.34178,0.34291,0.34178,0.34285,194.5865
D1230315,0.34301,0.34529,0.34301,0.3436,5898.2904
D1230330,0.34371,0.34676,0.34371,0.34657,1863.4888
D1230345,0.34668,0.3468,0.34558,0.3468,7768.2936
D1230400,0.34658,0.34791,0.34658,0.34719,34685.5163
D1230415,0.34743,0.34789,0.34687,0.34767,8328.6885
D1230430,0.34767,0.34785,0.34654,0.34654,2244.0602
D1230445,0.34627,0.34627,0.34508,0.34508,1527.7622
D1230500,0.345,0.345,0.34301,0.34301,8504.4557
D1230515,0.34314,0.34335,0.34173,0.34208,1881.8787
D1230530,0.34215,0.34358,0.34197,0.34309,4488.3846
D1230545,0.34277,0.34347,0.34272,0.34309,2513.5755
D1230600,0.34368,0.3474,0.34368,0.3474,1444.6278
D1230615,0.34716,0.34731,0.34624,0.34703,925.5026
D1230630,0.34663,0.34736,0.3459,0.3459,15251.9684
D1230645,0.34626,0.3468,0.34461,0.3468,2433.0597
D1230700,0.34589,0.34589,0.34282,0.34371,1600.8226
D1230715,0.34396,0.3456,0.34365,0.34365,4843.0999
D1230730,0.34347,0.34347,0.3408,0.3408,2549.1372
D1230745,0.34127,0.34196,0.34031,0.34094,957.0849
D1230800,0.34129,0.34129,0.33795,0.33795,1550.4373
D1230815,0.3387,0.34037,0.33842,0.34036,1718.0586
D1230830,0.34057,0.34177,0.34029,0.34107,3139.19
D1230845,0.34069,0.34128,0.34069,0.34115,13618.5307
D1230900,0.34134,0.3432,0.34134,0.34171,6400.7816
D1230915,0.34201,0.34217,0.34077,0.34126,1031.7524
D1230930,0.34126,0.34166,0.33932,0.33967,11785.7668
D1230945,0.3403,0.34057,0.33924,0.33928,5572.0011
D1231000,0.33897,0.33992,0.33897,0.33992,300.5434
D1231015,0.34061,0.34091,0.3404,0.3404,1900.6569
D1231030,0.3414,0.34157,0.3414,0.34157,54.1438
D1231045,0.34102,0.34113,0.34092,0.34113,131.085
D1231100,0.34154,0.34282,0.34154,0.34177,2791.6821
D1231115,0.34213,0.34307,0.34206,0.34277,539.9196
D1231130,0.34296,0.3432,0.34219,0.34219,260.4844
D1231145,0.34155,0.34271,0.34155,0.34271,20.3272
D1231200,0.34271,0.34318,0.34215,0.34215,6385.1623
D1231215,0.34166,0.34166,0.34158,0.34158,155.1877
D1231230,0.34214,0.34214,0.34194,0.34194,28.5849
D1231245,0.3428,0.34359,0.3427,0.34286,2365.6173
D1231300,0.34247,0.34298,0.34196,0.34199,302.2647
D1231315,0.34218,0.34218,0.3414,0.3414,2787.4162
D1231330,0.34153,0.34564,0.34153,0.34429,5904.1935
D1231345,0.34467,0.34727,0.34467,0.3466,69255.3161
D1231400,0.34686,0.34884,0.34639,0.34884,17012.8419
D1231415,0.34887,0.34925,0.34818,0.34866,2917.5872
D1231430,0.34761,0.34778,0.34578,0.34717,21033.8743
D1231445,0.34688,0.34815,0.34658,0.34815,4262.7405
D1231500,0.3485,0.34988,0.34724,0.34815,9879.2832
D1231515,0.34835,0.34968,0.34719,0.34733,1787.539
D1231530,0.34698,0.34966,0.34676,0.34966,128.9563
D1231545,0.34971,0.3504,0.34961,0.35012,1829.989
D1231600,0.3505,0.35342,0.3505,0.35292,5796.3838
D1231615,0.35275,0.3541,0.35275,0.35372,6665.4574
D1231630,0.35378,0.35421,0.35371,0.354,300.7159
D1231645,0.35349,0.35429,0.35327,0.35423,223.9268
D1231700,0.35384,0.35384,0.35271,0.35318,1847.9133
D1231715,0.35384,0.3546,0.35384,0.35424,1435.061
D1231730,0.35404,0.3549,0.35404,0.35412,9116.7168
D1231745,0.35422,0.35491,0.35422,0.35464,4621.2689
D1231800,0.35496,0.35531,0.35405,0.35531,471.3028
D1231815,0.3554,0.35577,0.35391,0.35446,739.5601
D1231830,0.35439,0.35492,0.35439,0.35463,736.7656
D1231845,0.35475,0.35538,0.35475,0.35538,1888.3033
D1231900,0.35543,0.35688,0.35543,0.35688,7663.4046
D1231915,0.35663,0.35834,0.35644,0.35797,3930.6689
D1231930,0.3579,0.36001,0.3579,0.35966,7676.5622
D1231945,0.3598,0.36148,0.3598,0.36092,2510.891
D1232000,0.361,0.36185,0.36012,0.36101,18800.9818
D1232015,0.36095,0.36139,0.36031,0.36037,5738.1038
D1232030,0.36031,0.36148,0.36024,0.36146,7706.0234
D1232045,0.36108,0.36225,0.36102,0.36225,3352.4697
D1232100,0.36225,0.363,0.36223,0.363,4433.5776
D1232115,0.36312,0.36351,0.36258,0.36327,13301.0982
D1232130,0.36333,0.36343,0.36122,0.36127,21968.7101
D1232145,0.36187,0.36195,0.35995,0.35995,9671.3278
D1232200,0.35995,0.36084,0.35995,0.36084,1248.0684
D1232215,0.36067,0.36067,0.35993,0.36,1375.558
D1232230,0.36032,0.36044,0.36022,0.36038,1403.9371
D1232245,0.35992,0.35992,0.35921,0.35921,2109.4142
D1232300,0.35921,0.35921,0.35921,0.35921,0.0
D1232315,0.35925,0.35925,0.3576,0.3576,2939.4956
D1232330,0.35739,0.35814,0.35726,0.35782,805.5302
D1232345,0.35827,0.35836,0.35827,0.35829,282.4638
